frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0.028","-0.01","1","-0.024","0.024","0.999","0.971","10.781","1794.829"
"0.01325989","0.028","-0.01","1","-0.023","0.024","0.999","1.179","11.323","1794.826"
"0.02787781","0.028","-0.01","1","-0.023","0.025","0.999","1.319","11.436","1794.825"
"0.04210663","0.028","-0.01","1","-0.022","0.025","0.999","1.868","12.032","1794.82"
"0.05621338","0.028","-0.01","1","-0.022","0.025","0.999","1.836","12.193","1794.819"
"0.07038116","0.027","-0.01","1","-0.021","0.025","0.999","1.921","12.253","1794.819"
"0.08481598","0.027","-0.009","1","-0.021","0.025","0.999","2.564","12.53","1794.816"
"0.09999084","0.028","-0.009","1","-0.02","0.025","1","3.706","13.209","1794.809"
"0.1132507","0.027","-0.008","1","-0.02","0.025","1","4.327","13.613","1794.805"
"0.1276779","0.027","-0.006","1","-0.019","0.024","1","4.466","14.109","1794.801"
"0.1422195","0.028","-0.006","1","-0.018","0.025","1","6.534","15.652","1794.782"
"0.1562424","0.028","-0.005","1","-0.017","0.025","1","7.07","16.083","1794.776"
"0.1705627","0.027","-0.005","1","-0.016","0.025","1","7.547","16.2","1794.773"
"0.1847","0.027","-0.004","1","-0.016","0.025","1","7.754","16.86","1794.766"
"0.2000046","0.028","-0.002","1","-0.016","0.025","1","9.117","18.198","1794.746"
"0.2133408","0.028","-0.002","1","-0.015","0.026","1","9.344","18.399","1794.743"
"0.2277451","0.029","-0.002","1","-0.015","0.027","1","9.616","19.438","1794.731"
"0.2418747","0.029","-0.002","1","-0.015","0.027","1","11.195","20.916","1794.705"
"0.2563324","0.045","0.015","0.999","0.009","0.049","0.999","48.833","58.412","1793.246"
"0.2705154","0.085","0.061","0.995","0.057","0.09","0.994","125.975","133.942","1785.418"
"0.2846756","0.09","0.067","0.994","0.058","0.094","0.994","146.093","163.411","1966.981"
"0.2999649","0.092","0.069","0.993","0.059","0.1","0.993","89.791","101.018","1193.291"
"0.3135147","0.096","0.076","0.992","0.058","0.1","0.993","318.352","362.592","4214.229"
"0.3275299","0.097","0.079","0.992","0.058","0.1","0.993","348.039","399.978","4595.245"
"0.3418808","0.113","0.101","0.988","0.079","0.115","0.99","85.196","105.363","808.415"
"0.3564377","0.126","0.128","0.984","0.086","0.145","0.986","100.479","128.748","934.909"
"0.3705368","0.126","0.129","0.984","0.087","0.147","0.985","159.176","204.145","1468.735"
"0.3848038","0.126","0.129","0.984","0.087","0.147","0.985","159.625","205.879","1473.505"
"0.3998184","0.129","0.129","0.983","0.087","0.149","0.985","74.735","96.178","682.541"
"0.4132767","0.13","0.13","0.983","0.088","0.151","0.985","537.739","694.413","4910.779"
"0.427803","0.133","0.131","0.982","0.125","0.157","0.98","798.506","796.554","4859.528"
"0.4420319","0.174","0.147","0.974","0.148","0.178","0.973","228.072","231.154","1368.533"
"0.4562225","0.179","0.152","0.972","0.152","0.183","0.971","115.571","116.717","679.434"
"0.4704742","0.182","0.157","0.971","0.152","0.185","0.971","92.855","95.052","541.517"
"0.4847183","0.182","0.157","0.971","0.152","0.185","0.971","154.265","158.3","897.609"
"0.4998703","0.18","0.16","0.971","0.153","0.186","0.971","259.287","267.807","1511.069"
"0.5135422","0.18","0.16","0.971","0.153","0.186","0.971","134.179","138.711","783.086"
"0.5275192","0.179","0.16","0.971","0.152","0.186","0.971","136.586","142.328","801.608"
"0.5423584","0.179","0.16","0.971","0.152","0.186","0.971","134.651","140.378","791.115"
"0.55616","0.178","0.16","0.971","0.151","0.186","0.971","496.619","517.785","2918.537"
"0.5706253","0.178","0.16","0.971","0.151","0.186","0.971","136.128","141.856","801.208"
"0.5848007","0.2","0.15","0.968","0.198","0.17","0.965","546.7","330.911","2189.751"
"0.5998535","0.267","0.125","0.956","0.238","0.157","0.959","115.261","65.329","441.577"
"0.6133728","0.271","0.123","0.955","0.245","0.154","0.957","100.476","54.021","372.68"
"0.6276932","0.276","0.121","0.953","0.246","0.154","0.957","121.396","63.381","440.964"
"0.6419754","0.278","0.121","0.953","0.252","0.152","0.956","215.132","112.229","780.154"
"0.6561661","0.279","0.119","0.953","0.258","0.146","0.955","174.768","87.374","623.806"
"0.6705856","0.281","0.117","0.952","0.259","0.146","0.955","211.356","101.933","746.549"
"0.684845","0.282","0.115","0.953","0.261","0.143","0.955","134.31","63.291","471.488"
"0.699852","0.287","0.112","0.951","0.261","0.141","0.955","118.786","55.108","414.229"
"0.7134094","0.288","0.111","0.951","0.261","0.14","0.955","142.554","65.549","496.639"
"0.7275238","0.288","0.111","0.951","0.259","0.141","0.955","304.127","122.018","1005.715"
"0.7420654","0.32","0.088","0.943","0.287","0.108","0.952","97.626","31.655","305.69"
