frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0.016","0.015","1","0.019","-0.016","1","1.816","0.093","104.026"
"0.01338196","0.016","0.015","1","0.019","-0.016","1","1.827","0.101","104.026"
"0.02790833","0.016","0.016","1","0.019","-0.016","1","1.834","0.099","104.026"
"0.042099","0.016","0.015","1","0.02","-0.016","1","1.875","0.079","104.025"
"0.05632019","0.016","0.015","1","0.02","-0.016","1","1.888","0.061","104.025"
"0.07061768","0.017","0.015","1","0.02","-0.016","1","1.904","0.054","104.024"
"0.08547974","0.017","0.016","1","0.02","-0.016","1","1.906","0.071","104.024"
"0.1000519","0.017","0.016","1","0.02","-0.016","1","1.903","0.073","104.024"
"0.1135559","0.018","0.019","1","0.02","-0.016","1","1.924","0.107","104.024"
"0.1283875","0.018","0.019","1","0.02","-0.016","1","1.92","0.104","104.024"
"0.1420135","0.017","0.02","1","0.02","-0.016","1","1.897","0.127","104.024"
"0.1564789","0.017","0.02","1","0.019","-0.016","1","1.882","0.123","104.025"
"0.1706848","0.017","0.02","1","0.019","-0.016","1","1.871","0.117","104.025"
"0.1855164","0.017","0.02","1","0.019","-0.016","1","1.853","0.101","104.025"
"0.1999817","0.017","0.02","1","0.019","-0.016","1","1.837","0.085","104.026"
"0.2133636","0.017","0.02","1","0.018","-0.017","1","1.835","0.083","104.026"
"0.2277832","0.017","0.019","1","0.018","-0.017","1","1.817","0.063","104.026"
"0.2420502","0.017","0.019","1","0.018","-0.017","1","2.779","0.22","104.004"
"0.256485","0.101","0.033","0.994","0.108","-0.013","0.994","12.826","1.193","103.241"
"0.2704773","0.115","0.033","0.993","0.132","-0.01","0.991","18.084","1.305","102.45"
"0.2855377","0.195","0.034","0.98","0.191","-0.006","0.982","20.152","1.036","102.066"
"0.3000641","0.204","0.029","0.979","0.191","-0.007","0.982","20.128","1.013","102.071"
"0.3134613","0.204","0.028","0.979","0.19","-0.007","0.982","20.134","0.97","102.07"
"0.327713","0.204","0.027","0.979","0.189","-0.009","0.982","20.123","0.909","102.073"
"0.3420258","0.204","0.026","0.979","0.187","-0.01","0.982","20.099","0.795","102.079"
"0.356369","0.205","0.024","0.979","0.185","-0.012","0.983","20.085","0.706","102.082"
"0.3704834","0.204","0.024","0.979","0.185","-0.015","0.983","20.087","0.587","102.083"
"0.3853912","0.204","0.023","0.979","0.184","-0.016","0.983","20.061","0.544","102.088"
