frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"3.426026","-3.15","0","-120","-0.127","0.103","0.986","3.15","0","-120","0.109","-0.022","0.994"
"3.439478","-3.15","0","-120","-0.128","0.103","0.986","3.15","0","-120","0.11","-0.026","0.994"
"3.453782","-3.15","0","-120","-0.128","0.103","0.986","3.15","0","-120","0.111","-0.032","0.993"
"3.468037","-3.15","0","-120","-0.127","0.104","0.986","3.15","0","-120","0.112","-0.037","0.993"
"3.482318","-3.15","0","-120","-0.124","0.105","0.987","3.15","0","-120","0.112","-0.039","0.993"
"3.496843","-3.15","0","-120","-0.121","0.105","0.987","3.15","0","-120","0.113","-0.043","0.993"
"3.510947","-3.15","0","-120","-0.12","0.106","0.987","3.15","0","-120","0.114","-0.045","0.992"
"3.525886","-3.15","0","-120","-0.12","0.106","0.987","3.15","0","-120","0.115","-0.047","0.992"
"3.539382","-3.15","0","-120","-0.12","0.106","0.987","3.15","0","-120","0.115","-0.047","0.992"
"3.553714","-3.15","0","-120","-0.121","0.107","0.987","3.15","0","-120","0.114","-0.047","0.992"
"3.568156","-3.15","0","-120","-0.12","0.108","0.987","3.15","0","-120","0.114","-0.047","0.992"
"3.582217","-3.15","0","-120","-0.119","0.109","0.987","3.15","0","-120","0.114","-0.049","0.992"
"3.596717","-3.15","0","-120","-0.129","0.117","0.985","3.15","0","-120","0.113","-0.048","0.992"
"3.610906","-3.15","0","-120","-0.131","0.118","0.984","3.15","0","-120","0.107","-0.044","0.993"
"3.62626","-3.15","0","-120","-0.131","0.117","0.984","3.15","0","-120","0.106","-0.043","0.993"
"3.639438","-3.15","0","-120","-0.129","0.109","0.986","3.15","0","-120","0.105","-0.042","0.994"
"3.653809","-3.15","0","-120","-0.126","0.099","0.987","3.15","0","-120","0.104","-0.042","0.994"
