frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"2.080723","-0.102","0.244","0.337","-0.143","-0.165","0.976","-0.039","0.246","0.346","-0.124","-0.196","0.973"
"2.094886","-0.101","0.244","0.337","-0.143","-0.165","0.976","-0.039","0.246","0.346","-0.124","-0.196","0.973"
"2.109251","-0.101","0.244","0.337","-0.143","-0.165","0.976","-0.039","0.246","0.346","-0.124","-0.196","0.973"
"2.123462","-0.101","0.244","0.337","-0.143","-0.165","0.976","-0.039","0.246","0.346","-0.124","-0.196","0.973"
"2.137734","-0.102","0.244","0.337","-0.143","-0.165","0.976","-0.039","0.246","0.346","-0.124","-0.196","0.973"
"2.152314","-0.102","0.244","0.337","-0.143","-0.165","0.976","-0.04","0.246","0.346","-0.124","-0.196","0.973"
"2.16672","-0.102","0.244","0.337","-0.143","-0.165","0.976","-0.04","0.246","0.347","-0.124","-0.196","0.973"
"2.180674","-0.102","0.244","0.337","-0.143","-0.165","0.976","-0.04","0.246","0.347","-0.124","-0.195","0.973"
"2.196823","-0.102","0.244","0.337","-0.143","-0.165","0.976","-0.04","0.246","0.347","-0.124","-0.195","0.973"
"2.209267","-0.102","0.244","0.337","-0.144","-0.165","0.976","-0.04","0.246","0.347","-0.123","-0.195","0.973"
"2.223411","-0.102","0.244","0.337","-0.144","-0.165","0.976","-0.04","0.246","0.347","-0.124","-0.195","0.973"
"2.237621","-0.102","0.244","0.337","-0.144","-0.165","0.976","-0.04","0.246","0.347","-0.123","-0.195","0.973"
"2.251811","-0.102","0.244","0.337","-0.144","-0.164","0.976","-0.04","0.246","0.347","-0.123","-0.195","0.973"
"2.267028","-0.102","0.244","0.337","-0.144","-0.164","0.976","-0.04","0.246","0.347","-0.123","-0.195","0.973"
"2.280872","-0.102","0.244","0.337","-0.144","-0.164","0.976","-0.04","0.246","0.347","-0.123","-0.194","0.973"
"2.295005","-0.103","0.244","0.337","-0.144","-0.164","0.976","-0.04","0.246","0.347","-0.123","-0.194","0.973"
"2.309457","-0.103","0.244","0.337","-0.144","-0.164","0.976","-0.04","0.246","0.346","-0.123","-0.194","0.973"
"2.323493","-0.103","0.244","0.337","-0.144","-0.164","0.976","-0.04","0.246","0.346","-0.123","-0.194","0.973"
"2.338062","-0.103","0.243","0.337","-0.144","-0.164","0.976","-0.04","0.246","0.346","-0.123","-0.193","0.973"
"2.352137","-0.103","0.243","0.337","-0.144","-0.164","0.976","-0.041","0.245","0.346","-0.123","-0.193","0.973"
"2.366928","-0.103","0.243","0.337","-0.147","-0.168","0.975","-0.041","0.245","0.346","-0.123","-0.193","0.973"
"2.380431","-0.103","0.243","0.337","-0.148","-0.17","0.974","-0.041","0.245","0.346","-0.123","-0.193","0.973"
"2.39494","-0.103","0.243","0.336","-0.148","-0.17","0.974","-0.041","0.245","0.346","-0.123","-0.193","0.973"
"2.411436","-0.103","0.243","0.336","-0.148","-0.17","0.974","-0.041","0.245","0.346","-0.123","-0.193","0.973"
"2.4235","-0.103","0.243","0.336","-0.15","-0.172","0.974","-0.041","0.245","0.346","-0.123","-0.193","0.973"
"2.437659","-0.103","0.243","0.336","-0.151","-0.173","0.973","-0.041","0.245","0.346","-0.123","-0.193","0.974"
"2.451981","-0.103","0.243","0.336","-0.151","-0.173","0.973","-0.041","0.245","0.346","-0.124","-0.192","0.974"
"2.46664","-0.104","0.243","0.337","-0.139","-0.162","0.977","-0.041","0.245","0.346","-0.113","-0.185","0.976"
"2.480738","-0.104","0.243","0.337","-0.127","-0.145","0.981","-0.042","0.245","0.346","-0.108","-0.18","0.978"
"2.494946","-0.104","0.242","0.337","-0.124","-0.142","0.982","-0.042","0.245","0.346","-0.105","-0.176","0.979"
"2.509332","-0.104","0.242","0.337","-0.123","-0.14","0.982","-0.042","0.245","0.346","-0.104","-0.174","0.979"
"2.52361","-0.104","0.242","0.337","-0.123","-0.14","0.983","-0.042","0.245","0.346","-0.104","-0.174","0.979"
"2.537829","-0.105","0.242","0.336","-0.122","-0.137","0.983","-0.042","0.245","0.346","-0.105","-0.173","0.979"
"2.552286","-0.105","0.242","0.336","-0.12","-0.136","0.983","-0.043","0.245","0.346","-0.106","-0.173","0.979"
"2.566898","-0.105","0.242","0.336","-0.117","-0.131","0.985","-0.043","0.245","0.346","-0.105","-0.173","0.979"
"2.580391","-0.105","0.242","0.336","-0.117","-0.131","0.984","-0.043","0.245","0.346","-0.105","-0.173","0.979"
"2.594933","-0.106","0.242","0.336","-0.117","-0.131","0.984","-0.044","0.245","0.346","-0.104","-0.173","0.98"
"2.609234","-0.106","0.242","0.336","-0.117","-0.131","0.984","-0.044","0.245","0.346","-0.104","-0.172","0.98"
"2.625425","-0.106","0.242","0.336","-0.117","-0.131","0.984","-0.044","0.244","0.346","-0.104","-0.173","0.98"
"2.637996","-0.106","0.242","0.336","-0.125","-0.151","0.981","-0.044","0.244","0.346","-0.103","-0.172","0.98"
"2.65228","-0.107","0.242","0.336","-0.135","-0.158","0.978","-0.044","0.244","0.346","-0.104","-0.172","0.98"
"2.666679","-0.107","0.242","0.336","-0.137","-0.16","0.978","-0.045","0.244","0.346","-0.104","-0.172","0.98"
"2.680797","-0.107","0.242","0.336","-0.137","-0.16","0.978","-0.045","0.244","0.346","-0.103","-0.172","0.98"
