frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"2.089738","-3.15","0","-120","0.014","-0.115","0.993","3.15","0","-120","0.114","0.023","0.993"
"2.104255","-3.15","0","-120","0.012","-0.114","0.993","3.15","0","-120","0.113","0.024","0.993"
"2.118442","-3.15","0","-120","0.008","-0.114","0.993","3.15","0","-120","0.112","0.025","0.993"
"2.132661","-3.15","0","-120","0.005","-0.106","0.994","3.15","0","-120","0.109","0.028","0.994"
"2.147123","-3.15","0","-120","0.006","-0.072","0.997","3.15","0","-120","0.105","0.04","0.994"
"2.163023","-3.15","0","-120","0.004","-0.07","0.998","3.15","0","-120","0.104","0.04","0.994"
"2.175456","-3.15","0","-120","0.001","-0.068","0.998","3.15","0","-120","0.103","0.035","0.994"
"2.190068","-3.15","0","-120","0","-0.068","0.998","3.15","0","-120","0.103","0.035","0.994"
"2.204391","-3.15","0","-120","-0.003","-0.067","0.998","3.15","0","-120","0.102","0.034","0.994"
"2.218517","-3.15","0","-120","-0.004","-0.066","0.998","3.15","0","-120","0.102","0.034","0.994"
"2.232677","-3.15","0","-120","-0.006","-0.066","0.998","3.15","0","-120","0.102","0.033","0.994"
"2.247091","-3.15","0","-120","-0.007","-0.066","0.998","3.15","0","-120","0.102","0.033","0.994"
"2.261914","-3.15","0","-120","-0.01","-0.067","0.998","3.15","0","-120","0.101","0.033","0.994"
"2.275609","-3.15","0","-120","-0.015","-0.064","0.998","3.15","0","-120","0.095","0.035","0.995"
"2.289855","-3.15","0","-120","-0.027","-0.057","0.998","3.15","0","-120","0.084","0.062","0.995"
"2.304251","-3.15","0","-120","-0.028","-0.056","0.998","3.15","0","-120","0.082","0.06","0.995"
"2.318513","-3.15","0","-120","-0.029","-0.056","0.998","3.15","0","-120","0.081","0.06","0.995"
"2.33275","-3.15","0","-120","-0.03","-0.055","0.998","3.15","0","-120","0.079","0.059","0.995"
"2.347075","-3.15","0","-120","-0.032","-0.056","0.998","3.15","0","-120","0.077","0.059","0.995"
"2.36202","-3.15","0","-120","-0.037","-0.058","0.998","3.15","0","-120","0.071","0.059","0.996"
"2.375574","-3.15","0","-120","-0.038","-0.059","0.998","3.15","0","-120","0.071","0.058","0.996"
"2.389837","-3.15","0","-120","-0.04","-0.06","0.997","3.15","0","-120","0.069","0.058","0.996"
"2.40413","-3.15","0","-120","-0.041","-0.06","0.997","3.15","0","-120","0.068","0.058","0.996"
"2.418691","-3.15","0","-120","-0.038","-0.057","0.998","3.15","0","-120","0.07","0.066","0.995"
"2.432813","-3.15","0","-120","-0.029","-0.051","0.998","3.15","0","-120","0.07","0.071","0.995"
"2.447068","-3.15","0","-120","-0.029","-0.051","0.998","3.15","0","-120","0.07","0.07","0.995"
"2.462054","-3.15","0","-120","-0.028","-0.051","0.998","3.15","0","-120","0.069","0.069","0.995"
"2.475642","-3.15","0","-120","-0.028","-0.051","0.998","3.15","0","-120","0.068","0.069","0.995"
"2.489851","-3.15","0","-120","-0.029","-0.051","0.998","3.15","0","-120","0.067","0.077","0.995"
"2.504125","-3.15","0","-120","-0.029","-0.051","0.998","3.15","0","-120","0.066","0.079","0.995"
"2.518484","-3.15","0","-120","-0.029","-0.051","0.998","3.15","0","-120","0.066","0.079","0.995"
"2.532764","-3.15","0","-120","-0.03","-0.05","0.998","3.15","0","-120","0.065","0.078","0.995"
"2.547016","-3.15","0","-120","-0.03","-0.05","0.998","3.15","0","-120","0.064","0.078","0.995"
"2.562073","-3.15","0","-120","-0.03","-0.049","0.998","3.15","0","-120","0.064","0.078","0.995"
"2.57565","-3.15","0","-120","-0.03","-0.049","0.998","3.15","0","-120","0.064","0.078","0.995"
"2.589997","-3.15","0","-120","-0.024","-0.038","0.999","3.15","0","-120","0.075","0.084","0.994"
"2.604128","-3.15","0","-120","-0.02","-0.038","0.999","3.15","0","-120","0.078","0.075","0.994"
"2.618663","-3.15","0","-120","-0.019","-0.037","0.999","3.15","0","-120","0.077","0.072","0.994"
"2.632782","-3.15","0","-120","-0.019","-0.036","0.999","3.15","0","-120","0.077","0.067","0.995"
"2.646974","-3.15","0","-120","-0.019","-0.035","0.999","3.15","0","-120","0.077","0.066","0.995"
"2.661967","-3.15","0","-120","-0.019","-0.035","0.999","3.15","0","-120","0.076","0.066","0.995"
"2.676506","-3.15","0","-120","-0.019","-0.035","0.999","3.15","0","-120","0.076","0.066","0.995"
"2.689871","-3.15","0","-120","-0.02","-0.037","0.999","3.15","0","-120","0.076","0.067","0.995"
"2.70425","-3.15","0","-120","-0.021","-0.037","0.999","3.15","0","-120","0.076","0.066","0.995"
"2.718389","-3.15","0","-120","-0.079","-0.089","0.993","3.15","0","-120","0.057","0.051","0.997"
"2.732771","-3.15","0","-120","-0.079","-0.086","0.993","3.15","0","-120","0.057","0.049","0.997"
"2.747042","-3.15","0","-120","-0.078","-0.086","0.993","3.15","0","-120","0.056","0.049","0.997"
"2.761938","-3.15","0","-120","-0.077","-0.087","0.993","3.15","0","-120","0.056","0.049","0.997"
"2.775573","-3.15","0","-120","-0.071","-0.11","0.991","3.15","0","-120","0.055","0.048","0.997"
"2.790246","-3.15","0","-120","-0.072","-0.11","0.991","3.15","0","-120","0.054","0.048","0.997"
"2.804137","-3.15","0","-120","-0.072","-0.11","0.991","3.15","0","-120","0.054","0.047","0.997"
"2.8185","-3.15","0","-120","-0.072","-0.11","0.991","3.15","0","-120","0.053","0.046","0.998"
"2.833179","-3.15","0","-120","-0.072","-0.111","0.991","3.15","0","-120","0.052","0.043","0.998"
"2.846981","-3.15","0","-120","-0.072","-0.111","0.991","3.15","0","-120","0.052","0.043","0.998"
"2.862071","-3.15","0","-120","-0.072","-0.111","0.991","3.15","0","-120","0.051","0.042","0.998"
"2.87573","-3.15","0","-120","-0.072","-0.11","0.991","3.15","0","-120","0.05","0.042","0.998"
"2.889829","-3.15","0","-120","-0.072","-0.11","0.991","3.15","0","-120","0.05","0.043","0.998"
"2.904105","-3.15","0","-120","-0.063","-0.092","0.994","3.15","0","-120","0.056","0.04","0.998"
"2.91851","-3.15","0","-120","-0.023","-0.073","0.997","3.15","0","-120","0.086","0.034","0.996"
"2.932818","-3.15","0","-120","-0.02","-0.069","0.997","3.15","0","-120","0.086","0.034","0.996"
"2.947126","-3.15","0","-120","-0.014","-0.065","0.998","3.15","0","-120","0.087","0.033","0.996"
"2.961926","-3.15","0","-120","-0.013","-0.064","0.998","3.15","0","-120","0.088","0.032","0.996"
"2.975747","-3.15","0","-120","-0.011","-0.063","0.998","3.15","0","-120","0.089","0.031","0.996"
"2.989968","-3.15","0","-120","-0.009","-0.062","0.998","3.15","0","-120","0.09","0.031","0.995"
"3.004162","-3.15","0","-120","-0.007","-0.062","0.998","3.15","0","-120","0.092","0.031","0.995"
"3.018595","-3.15","0","-120","-0.006","-0.061","0.998","3.15","0","-120","0.095","0.035","0.995"
"3.03317","-3.15","0","-120","-0.004","-0.061","0.998","3.15","0","-120","0.098","0.037","0.995"
"3.046979","-3.15","0","-120","-0.003","-0.061","0.998","3.15","0","-120","0.098","0.037","0.995"
"3.06208","-3.15","0","-120","0.001","-0.061","0.998","3.15","0","-120","0.099","0.037","0.994"
"3.075637","-3.15","0","-120","0.016","-0.066","0.998","3.15","0","-120","0.106","0.033","0.994"
"3.090098","-3.15","0","-120","0.019","-0.066","0.998","3.15","0","-120","0.106","0.033","0.994"
"3.104189","-3.15","0","-120","0.021","-0.066","0.998","3.15","0","-120","0.108","0.034","0.994"
"3.118367","-3.15","0","-120","0.022","-0.067","0.998","3.15","0","-120","0.11","0.035","0.993"
"3.132728","-3.15","0","-120","0.024","-0.067","0.997","3.15","0","-120","0.11","0.036","0.993"
"3.147011","-3.15","0","-120","0.024","-0.067","0.997","3.15","0","-120","0.111","0.036","0.993"
"3.161931","-3.15","0","-120","0.025","-0.067","0.997","3.15","0","-120","0.111","0.037","0.993"
"3.175643","-3.15","0","-120","0.025","-0.067","0.997","3.15","0","-120","0.111","0.037","0.993"
"3.190759","-3.15","0","-120","0.025","-0.067","0.997","3.15","0","-120","0.111","0.037","0.993"
"3.204179","-3.15","0","-120","0.025","-0.067","0.997","3.15","0","-120","0.112","0.036","0.993"
"3.218389","-3.15","0","-120","0.025","-0.067","0.997","3.15","0","-120","0.113","0.035","0.993"
"3.232671","-3.15","0","-120","0.025","-0.067","0.997","3.15","0","-120","0.113","0.034","0.993"
"3.247223","-3.15","0","-120","0.024","-0.067","0.997","3.15","0","-120","0.113","0.034","0.993"
"3.262116","-3.15","0","-120","0.024","-0.067","0.997","3.15","0","-120","0.113","0.035","0.993"
"3.275759","-3.15","0","-120","0.024","-0.067","0.997","3.15","0","-120","0.113","0.035","0.993"
"3.289922","-3.15","0","-120","0.024","-0.067","0.997","3.15","0","-120","0.114","0.035","0.993"
"3.304262","-3.15","0","-120","0.026","-0.067","0.997","3.15","0","-120","0.12","0.036","0.992"
"3.318444","-3.15","0","-120","0.027","-0.067","0.997","3.15","0","-120","0.122","0.035","0.992"
"3.332745","-3.15","0","-120","0.028","-0.068","0.997","3.15","0","-120","0.122","0.035","0.992"
"3.347224","-3.15","0","-120","0.03","-0.068","0.997","3.15","0","-120","0.123","0.034","0.992"
"3.362024","-3.15","0","-120","0.031","-0.068","0.997","3.15","0","-120","0.122","0.034","0.992"
"3.375468","-3.15","0","-120","0.032","-0.068","0.997","3.15","0","-120","0.122","0.034","0.992"
"3.389943","-3.15","0","-120","0.033","-0.068","0.997","3.15","0","-120","0.123","0.034","0.992"
"3.404077","-3.15","0","-120","0.034","-0.069","0.997","3.15","0","-120","0.123","0.034","0.992"
"3.418476","-3.15","0","-120","0.034","-0.069","0.997","3.15","0","-120","0.124","0.034","0.992"
"3.432706","-3.15","0","-120","0.049","-0.083","0.995","3.15","0","-120","0.147","0.015","0.989"
"3.4475","-3.15","0","-120","0.044","-0.095","0.994","3.15","0","-120","0.147","0.015","0.989"
"3.461989","-3.15","0","-120","0.04","-0.104","0.994","3.15","0","-120","0.144","0.019","0.989"
"3.475517","-3.15","0","-120","0.038","-0.106","0.994","3.15","0","-120","0.143","0.021","0.989"
"3.489832","-3.15","0","-120","0.035","-0.111","0.993","3.15","0","-120","0.142","0.027","0.989"
"3.504055","-3.15","0","-120","0.032","-0.114","0.993","3.15","0","-120","0.142","0.038","0.989"
"3.518447","-3.15","0","-120","0.032","-0.114","0.993","3.15","0","-120","0.142","0.038","0.989"
"3.532878","-3.15","0","-120","0.032","-0.115","0.993","3.15","0","-120","0.142","0.038","0.989"
"3.547044","-3.15","0","-120","0.031","-0.115","0.993","3.15","0","-120","0.141","0.038","0.989"
"3.562057","-3.15","0","-120","0.031","-0.116","0.993","3.15","0","-120","0.141","0.039","0.989"
"3.575653","-3.15","0","-120","0.031","-0.117","0.993","3.15","0","-120","0.141","0.039","0.989"
"3.589895","-3.15","0","-120","0.03","-0.118","0.993","3.15","0","-120","0.141","0.039","0.989"
"3.604183","-3.15","0","-120","0.03","-0.118","0.993","3.15","0","-120","0.141","0.039","0.989"
"3.618571","-3.15","0","-120","0.03","-0.118","0.993","3.15","0","-120","0.14","0.039","0.989"
"3.63273","-3.15","0","-120","0.029","-0.119","0.993","3.15","0","-120","0.14","0.039","0.989"
"3.647291","-3.15","0","-120","0.028","-0.119","0.993","3.15","0","-120","0.139","0.038","0.99"
"3.661985","-3.15","0","-120","0.028","-0.119","0.993","3.15","0","-120","0.139","0.038","0.99"
"3.675679","-3.15","0","-120","0.024","-0.115","0.993","3.15","0","-120","0.138","0.039","0.99"
"3.689807","-3.15","0","-120","0.02","-0.112","0.994","3.15","0","-120","0.137","0.039","0.99"
"3.704878","-3.15","0","-120","0.019","-0.111","0.994","3.15","0","-120","0.136","0.039","0.99"
"3.718266","-3.15","0","-120","0.018","-0.11","0.994","3.15","0","-120","0.136","0.039","0.99"
"3.732791","-3.15","0","-120","0.017","-0.109","0.994","3.15","0","-120","0.135","0.039","0.99"
"3.746988","-3.15","0","-120","0.015","-0.109","0.994","3.15","0","-120","0.135","0.039","0.99"
"3.761943","-3.15","0","-120","0.015","-0.108","0.994","3.15","0","-120","0.135","0.039","0.99"
"3.775591","-3.15","0","-120","0.014","-0.108","0.994","3.15","0","-120","0.135","0.04","0.99"
"3.790044","-3.15","0","-120","0.013","-0.107","0.994","3.15","0","-120","0.135","0.041","0.99"
"3.804189","-3.15","0","-120","0.013","-0.107","0.994","3.15","0","-120","0.137","0.044","0.99"
"3.81842","-3.15","0","-120","0.013","-0.107","0.994","3.15","0","-120","0.137","0.045","0.99"
"3.832641","-3.15","0","-120","0.011","-0.107","0.994","3.15","0","-120","0.136","0.045","0.99"
"3.846989","-3.15","0","-120","0.01","-0.107","0.994","3.15","0","-120","0.136","0.046","0.99"
"3.862192","-3.15","0","-120","0.01","-0.107","0.994","3.15","0","-120","0.135","0.046","0.99"
"3.875585","-3.15","0","-120","0.009","-0.106","0.994","3.15","0","-120","0.135","0.046","0.99"
"3.890106","-3.15","0","-120","0.007","-0.105","0.994","3.15","0","-120","0.134","0.046","0.99"
"3.904106","-3.15","0","-120","0.007","-0.105","0.994","3.15","0","-120","0.133","0.046","0.99"
"3.918506","-3.15","0","-120","0.004","-0.104","0.995","3.15","0","-120","0.131","0.046","0.99"
"3.932817","-3.15","0","-120","-0.004","-0.108","0.994","3.15","0","-120","0.132","0.042","0.99"
"3.946914","-3.15","0","-120","-0.019","-0.146","0.989","3.15","0","-120","0.132","-0.002","0.991"
"3.962047","-3.15","0","-120","-0.02","-0.145","0.989","3.15","0","-120","0.131","-0.002","0.991"
"3.975675","-3.15","0","-120","-0.022","-0.146","0.989","3.15","0","-120","0.172","-0.142","0.975"
"3.989926","-3.15","0","-120","-0.023","-0.146","0.989","3.15","0","-120","0.148","-0.031","0.989"
"4.00414","-3.15","0","-120","-0.023","-0.146","0.989","3.15","0","-120","0.145","-0.03","0.989"
"4.018435","-3.15","0","-120","-0.025","-0.147","0.989","3.15","0","-120","0.145","-0.013","0.989"
"4.032676","-3.15","0","-120","-0.026","-0.147","0.989","3.15","0","-120","0.141","-0.01","0.99"
"4.047003","-3.15","0","-120","-0.027","-0.148","0.989","3.15","0","-120","0.14","-0.009","0.99"
"4.062031","-3.15","0","-120","-0.027","-0.148","0.989","3.15","0","-120","0.137","-0.005","0.991"
"4.075963","-3.15","0","-120","-0.026","-0.147","0.989","3.15","0","-120","0.134","-0.004","0.991"
"4.08991","-3.15","0","-120","-0.026","-0.146","0.989","3.15","0","-120","0.132","-0.003","0.991"
"4.104101","-3.15","0","-120","-0.027","-0.145","0.989","3.15","0","-120","0.131","-0.003","0.991"
"4.118335","-3.15","0","-120","-0.029","-0.144","0.989","3.15","0","-120","0.13","-0.002","0.992"
"4.132731","-3.15","0","-120","-0.028","-0.141","0.99","3.15","0","-120","0.139","0.015","0.99"
"4.147017","-3.15","0","-120","-0.029","-0.141","0.99","3.15","0","-120","0.138","0.015","0.99"
"4.16205","-3.15","0","-120","-0.031","-0.14","0.99","3.15","0","-120","0.136","0.015","0.991"
"4.175552","-3.15","0","-120","-0.033","-0.14","0.99","3.15","0","-120","0.134","0.015","0.991"
"4.189841","-3.15","0","-120","-0.026","-0.151","0.988","3.15","0","-120","0.132","0.015","0.991"
"4.204129","-3.15","0","-120","-0.02","-0.162","0.987","3.15","0","-120","0.128","0.014","0.992"
"4.219144","-3.15","0","-120","-0.017","-0.162","0.987","3.15","0","-120","0.127","0.013","0.992"
"4.232674","-3.15","0","-120","-0.016","-0.162","0.987","3.15","0","-120","0.126","0.011","0.992"
"4.246989","-3.15","0","-120","-0.015","-0.163","0.987","3.15","0","-120","0.126","0.01","0.992"
"4.261917","-3.15","0","-120","-0.012","-0.164","0.986","3.15","0","-120","0.126","0.009","0.992"
"4.275573","-3.15","0","-120","-0.012","-0.165","0.986","3.15","0","-120","0.128","0.01","0.992"
"4.290077","-3.15","0","-120","-0.012","-0.166","0.986","3.15","0","-120","0.139","0.017","0.99"
"4.304185","-3.15","0","-120","-0.01","-0.164","0.986","3.15","0","-120","0.139","0.017","0.99"
"4.31834","-3.15","0","-120","0.014","-0.129","0.992","3.15","0","-120","0.142","0.023","0.99"
"4.332645","-3.15","0","-120","0.014","-0.129","0.992","3.15","0","-120","0.142","0.025","0.99"
"4.346932","-3.15","0","-120","0.013","-0.127","0.992","3.15","0","-120","0.142","0.026","0.99"
"4.361931","-3.15","0","-120","0.013","-0.127","0.992","3.15","0","-120","0.142","0.024","0.99"
"4.375613","-3.15","0","-120","0.013","-0.127","0.992","3.15","0","-120","0.142","0.024","0.99"
"4.389955","-3.15","0","-120","0.012","-0.127","0.992","3.15","0","-120","0.143","0.027","0.989"
"4.404211","-3.15","0","-120","0.01","-0.128","0.992","3.15","0","-120","0.143","0.027","0.989"
"4.418384","-3.15","0","-120","0.009","-0.128","0.992","3.15","0","-120","0.144","0.03","0.989"
"4.432726","-3.15","0","-120","0.009","-0.128","0.992","3.15","0","-120","0.144","0.031","0.989"
"4.447106","-3.15","0","-120","0.01","-0.121","0.993","3.15","0","-120","0.145","0.038","0.989"
"4.462014","-3.15","0","-120","0.047","-0.094","0.994","3.15","0","-120","0.163","0.051","0.985"
"4.475561","-3.15","0","-120","0.048","-0.092","0.995","3.15","0","-120","0.174","0.065","0.983"
"4.489886","-3.15","0","-120","0.055","-0.084","0.995","3.15","0","-120","0.174","0.063","0.983"
"4.504414","-3.15","0","-120","0.059","-0.078","0.995","3.15","0","-120","0.174","0.06","0.983"
"4.518462","-3.15","0","-120","0.07","-0.078","0.995","3.15","0","-120","0.178","0.056","0.982"
"4.53278","-3.15","0","-120","0.071","-0.077","0.995","3.15","0","-120","0.183","0.054","0.982"
"4.54695","-3.15","0","-120","0.079","-0.077","0.994","3.15","0","-120","0.184","0.054","0.981"
"4.561913","-3.15","0","-120","0.085","-0.081","0.993","3.15","0","-120","0.187","0.052","0.981"
"4.575565","-3.15","0","-120","0.087","-0.084","0.993","3.15","0","-120","0.187","0.052","0.981"
"4.589951","-3.15","0","-120","0.094","-0.099","0.991","3.15","0","-120","0.187","0.052","0.981"
"4.604086","-3.15","0","-120","0.101","-0.107","0.989","3.15","0","-120","0.189","0.052","0.981"
"4.618578","-3.15","0","-120","0.102","-0.11","0.989","3.15","0","-120","0.191","0.055","0.98"
"4.632697","-3.15","0","-120","0.102","-0.111","0.989","3.15","0","-120","0.191","0.081","0.978"
"4.646899","-3.15","0","-120","0.102","-0.11","0.989","3.15","0","-120","0.189","0.056","0.98"
"4.662014","-3.15","0","-120","0.103","-0.11","0.988","3.15","0","-120","0.19","0.05","0.981"
"4.675651","-3.15","0","-120","0.14","-0.135","0.981","3.15","0","-120","0.227","0.014","0.974"
"4.689895","-3.15","0","-120","0.14","-0.134","0.981","3.15","0","-120","0.239","-0.002","0.971"
"4.704313","-3.15","0","-120","0.142","-0.133","0.981","3.15","0","-120","0.192","0.061","0.98"
"4.718431","-3.15","0","-120","0.142","-0.132","0.981","3.15","0","-120","0.251","-0.024","0.968"
"4.733409","-3.15","0","-120","0.144","-0.131","0.981","3.15","0","-120","0.211","-0.043","0.976"
"4.746853","-3.15","0","-120","0.147","-0.131","0.981","3.15","0","-120","0.2","0.061","0.978"
"4.762904","-3.15","0","-120","0.148","-0.129","0.981","3.15","0","-120","0.2","0.062","0.978"
"4.775554","-3.15","0","-120","0.165","-0.128","0.978","3.15","0","-120","0.2","0.063","0.978"
"4.789795","-3.15","0","-120","0.244","-0.128","0.961","3.15","0","-120","0.274","-0.05","0.96"
"4.804129","-3.15","0","-120","0.248","-0.125","0.961","3.15","0","-120","0.2","0.071","0.977"
"4.818471","-3.15","0","-120","0.256","-0.123","0.959","3.15","0","-120","0.2","0.071","0.977"
"4.832794","-3.15","0","-120","0.264","-0.119","0.957","3.15","0","-120","0.199","0.073","0.977"
"4.846944","-3.15","0","-120","0.266","-0.117","0.957","3.15","0","-120","0.199","0.074","0.977"
"4.862134","-3.15","0","-120","0.27","-0.115","0.956","3.15","0","-120","0.199","0.074","0.977"
"4.875695","-3.15","0","-120","0.274","-0.114","0.955","3.15","0","-120","0.198","0.075","0.977"
"4.889752","-3.15","0","-120","0.275","-0.114","0.955","3.15","0","-120","0.198","0.075","0.977"
"4.904137","-3.15","0","-120","0.277","-0.113","0.954","3.15","0","-120","0.198","0.074","0.977"
"4.918665","-3.15","0","-120","0.28","-0.113","0.953","3.15","0","-120","0.198","0.074","0.978"
"4.932723","-3.15","0","-120","0.282","-0.113","0.953","3.15","0","-120","0.198","0.073","0.978"
