frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z
"0.7809491","-0.154","0.259","0.425","-0.354","0.081","0.932","-0.093","0.257","0.44","-0.32","0.059","0.945"
"0.7952816","-0.154","0.258","0.426","-0.354","0.081","0.932","-0.093","0.257","0.442","-0.32","0.059","0.945"
"0.8096821","-0.155","0.258","0.427","-0.354","0.081","0.932","-0.094","0.257","0.443","-0.321","0.059","0.945"
"0.8260666","-0.155","0.258","0.429","-0.355","0.081","0.932","-0.094","0.257","0.444","-0.321","0.059","0.945"
"0.8381299","-0.156","0.258","0.43","-0.355","0.081","0.931","-0.095","0.256","0.445","-0.321","0.059","0.945"
"0.8522789","-0.156","0.258","0.431","-0.355","0.081","0.931","-0.095","0.256","0.447","-0.321","0.059","0.945"
"0.8666575","-0.156","0.257","0.433","-0.355","0.081","0.931","-0.095","0.256","0.448","-0.322","0.059","0.945"
"0.8808895","-0.157","0.257","0.434","-0.355","0.081","0.931","-0.096","0.256","0.45","-0.322","0.059","0.945"
"0.8953167","-0.157","0.257","0.435","-0.355","0.081","0.931","-0.096","0.256","0.451","-0.322","0.059","0.945"
"0.9095094","-0.158","0.257","0.437","-0.355","0.081","0.931","-0.097","0.255","0.452","-0.321","0.059","0.945"
"0.9238349","-0.158","0.256","0.438","-0.355","0.081","0.931","-0.097","0.255","0.454","-0.321","0.059","0.945"
"0.9380698","-0.159","0.256","0.439","-0.355","0.081","0.932","-0.098","0.255","0.455","-0.321","0.059","0.945"
"0.9522777","-0.159","0.256","0.441","-0.354","0.081","0.932","-0.098","0.255","0.456","-0.321","0.059","0.945"
"0.9669683","-0.16","0.256","0.442","-0.354","0.08","0.932","-0.099","0.254","0.458","-0.32","0.058","0.946"
"0.9809445","-0.16","0.255","0.444","-0.353","0.08","0.932","-0.099","0.254","0.459","-0.32","0.058","0.946"
"0.9951885","-0.161","0.255","0.445","-0.353","0.08","0.932","-0.1","0.254","0.461","-0.32","0.058","0.946"
"1.010405","-0.161","0.255","0.446","-0.353","0.08","0.932","-0.1","0.254","0.462","-0.319","0.057","0.946"
"1.026291","-0.162","0.255","0.448","-0.353","0.079","0.932","-0.101","0.253","0.463","-0.319","0.057","0.946"
"1.038109","-0.162","0.254","0.449","-0.353","0.079","0.932","-0.101","0.253","0.465","-0.319","0.057","0.946"
"1.052271","-0.163","0.254","0.451","-0.353","0.079","0.932","-0.102","0.253","0.466","-0.319","0.057","0.946"
"1.066539","-0.163","0.254","0.452","-0.353","0.079","0.932","-0.102","0.253","0.468","-0.319","0.057","0.946"
"1.081129","-0.164","0.254","0.454","-0.353","0.079","0.932","-0.103","0.252","0.469","-0.32","0.057","0.946"
"1.09529","-0.164","0.253","0.455","-0.353","0.079","0.932","-0.103","0.252","0.47","-0.32","0.056","0.946"
"1.109679","-0.165","0.253","0.456","-0.353","0.078","0.932","-0.104","0.252","0.472","-0.32","0.056","0.946"
"1.124162","-0.165","0.253","0.458","-0.353","0.078","0.932","-0.104","0.252","0.473","-0.32","0.056","0.946"
"1.138008","-0.166","0.253","0.459","-0.353","0.078","0.932","-0.105","0.251","0.475","-0.32","0.056","0.946"
"1.152905","-0.166","0.252","0.461","-0.353","0.077","0.932","-0.105","0.251","0.476","-0.32","0.055","0.946"
"1.166594","-0.167","0.252","0.462","-0.353","0.077","0.932","-0.106","0.251","0.478","-0.32","0.055","0.946"
"1.181221","-0.167","0.252","0.464","-0.353","0.077","0.932","-0.106","0.25","0.479","-0.32","0.055","0.946"
"1.195366","-0.168","0.252","0.465","-0.353","0.076","0.932","-0.107","0.25","0.481","-0.32","0.054","0.946"
"1.209834","-0.168","0.251","0.467","-0.353","0.076","0.932","-0.107","0.25","0.482","-0.32","0.054","0.946"
"1.223923","-0.169","0.251","0.468","-0.353","0.075","0.932","-0.108","0.25","0.484","-0.32","0.053","0.946"
"1.240103","-0.17","0.251","0.47","-0.354","0.075","0.932","-0.109","0.249","0.485","-0.32","0.053","0.946"
"1.253365","-0.17","0.25","0.471","-0.354","0.075","0.932","-0.109","0.249","0.487","-0.32","0.053","0.946"
"1.266685","-0.171","0.25","0.473","-0.354","0.074","0.932","-0.11","0.249","0.488","-0.32","0.052","0.946"
"1.281255","-0.17","0.256","0.473","-0.129","0.072","0.989","-0.107","0.255","0.474","-0.093","0.05","0.994"
"1.295499","-0.17","0.256","0.473","-0.129","0.072","0.989","-0.107","0.255","0.474","-0.093","0.05","0.994"
"1.30977","-0.17","0.256","0.473","-0.129","0.072","0.989","-0.107","0.255","0.474","-0.093","0.05","0.994"
"1.323941","-0.17","0.256","0.473","-0.072","0.044","0.996","-0.107","0.255","0.474","-0.047","0.04","0.998"
"1.338438","-0.17","0.256","0.473","-0.072","0.044","0.996","-0.107","0.255","0.474","-0.047","0.04","0.998"
"1.353072","-0.17","0.256","0.473","-0.072","0.044","0.996","-0.107","0.255","0.474","-0.047","0.04","0.998"
"1.367159","-0.17","0.256","0.473","-0.072","0.043","0.996","-0.107","0.255","0.474","-0.047","0.04","0.998"
"1.381398","-0.17","0.256","0.473","-0.072","0.043","0.996","-0.107","0.255","0.474","-0.047","0.04","0.998"
"1.395448","-0.17","0.256","0.473","-0.072","0.042","0.996","-0.107","0.255","0.474","-0.047","0.04","0.998"
"1.409975","-0.17","0.256","0.473","-0.073","0.042","0.996","-0.107","0.255","0.474","-0.047","0.04","0.998"
"1.424203","-0.17","0.256","0.473","-0.074","0.041","0.996","-0.107","0.255","0.474","-0.048","0.039","0.998"
"1.441136","-0.17","0.256","0.473","-0.074","0.04","0.996","-0.107","0.255","0.474","-0.048","0.039","0.998"
"1.452759","-0.17","0.256","0.473","-0.074","0.039","0.997","-0.107","0.255","0.474","-0.048","0.039","0.998"
"1.467054","-0.17","0.256","0.473","-0.074","0.039","0.996","-0.107","0.255","0.474","-0.048","0.038","0.998"
"1.481122","-0.17","0.256","0.473","-0.075","0.039","0.996","-0.107","0.255","0.474","-0.048","0.038","0.998"
"1.49565","-0.17","0.256","0.473","-0.075","0.039","0.996","-0.107","0.255","0.474","-0.048","0.038","0.998"
"1.510245","-0.17","0.256","0.473","-0.075","0.038","0.996","-0.107","0.255","0.474","-0.048","0.038","0.998"
"1.524006","-0.17","0.256","0.473","-0.075","0.038","0.996","-0.107","0.255","0.474","-0.048","0.037","0.998"
"1.538273","-0.17","0.256","0.473","-0.074","0.038","0.997","-0.107","0.255","0.474","-0.048","0.036","0.998"
"1.553342","-0.17","0.256","0.473","-0.074","0.038","0.997","-0.107","0.255","0.474","-0.048","0.036","0.998"
"1.566967","-0.17","0.256","0.473","-0.074","0.037","0.997","-0.107","0.255","0.474","-0.047","0.036","0.998"
"1.581098","-0.17","0.256","0.473","-0.074","0.037","0.997","-0.107","0.255","0.474","-0.047","0.036","0.998"
"1.595664","-0.17","0.256","0.473","-0.074","0.037","0.997","-0.107","0.255","0.474","-0.047","0.035","0.998"
"1.61004","-0.17","0.256","0.473","-0.073","0.037","0.997","-0.107","0.255","0.474","-0.047","0.035","0.998"
"1.624179","-0.17","0.256","0.473","-0.073","0.037","0.997","-0.107","0.255","0.474","-0.047","0.035","0.998"
"1.638348","-0.17","0.256","0.473","-0.073","0.037","0.997","-0.107","0.255","0.474","-0.047","0.035","0.998"
"1.655426","-0.17","0.256","0.473","-0.073","0.036","0.997","-0.107","0.255","0.474","-0.047","0.034","0.998"
"1.66671","-0.17","0.256","0.473","-0.073","0.036","0.997","-0.107","0.255","0.474","-0.047","0.034","0.998"
"1.681243","-0.17","0.256","0.473","-0.073","0.036","0.997","-0.107","0.255","0.474","-0.047","0.034","0.998"
"1.695561","-0.17","0.256","0.473","-0.072","0.036","0.997","-0.107","0.255","0.474","-0.046","0.034","0.998"
"1.709862","-0.17","0.256","0.473","-0.072","0.036","0.997","-0.107","0.255","0.474","-0.046","0.033","0.998"
"1.723939","-0.17","0.256","0.473","-0.072","0.036","0.997","-0.107","0.255","0.474","-0.046","0.033","0.998"
"1.738472","-0.17","0.256","0.473","-0.065","0.041","0.997","-0.107","0.255","0.474","-0.037","0.032","0.999"
"1.753178","-0.17","0.256","0.473","-0.026","0.05","0.998","-0.107","0.255","0.474","0.009","0.046","0.999"
"1.767025","-0.17","0.256","0.473","-0.011","0.057","0.998","-0.107","0.255","0.474","0.015","0.049","0.999"
"1.781151","-0.17","0.256","0.473","-0.008","0.057","0.998","-0.107","0.255","0.474","0.015","0.048","0.999"
"1.795607","-0.17","0.256","0.473","-0.004","0.058","0.998","-0.107","0.255","0.474","0.018","0.048","0.999"
"1.809616","-0.17","0.256","0.473","-0.002","0.058","0.998","-0.107","0.255","0.474","0.019","0.048","0.999"
"1.824112","-0.17","0.256","0.473","-0.002","0.058","0.998","-0.107","0.255","0.474","0.019","0.048","0.999"
"1.838342","-0.17","0.256","0.473","-0.002","0.058","0.998","-0.107","0.255","0.474","0.02","0.048","0.999"
"1.854949","-0.17","0.256","0.473","-0.001","0.059","0.998","-0.107","0.255","0.474","0.021","0.048","0.999"
"1.866835","-0.17","0.256","0.473","-0.001","0.059","0.998","-0.107","0.255","0.474","0.022","0.048","0.999"
"1.882012","-0.17","0.256","0.473","-0.001","0.059","0.998","-0.107","0.255","0.473","0.022","0.048","0.999"
"1.895572","-0.17","0.256","0.473","-0.001","0.059","0.998","-0.107","0.255","0.473","0.022","0.048","0.999"
"1.910117","-0.17","0.256","0.473","-0.001","0.059","0.998","-0.107","0.255","0.473","0.022","0.047","0.999"
"1.924223","-0.17","0.256","0.473","0.004","0.057","0.998","-0.107","0.255","0.473","0.026","0.048","0.998"
"1.938376","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.473","0.031","0.046","0.998"
"1.952713","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.473","0.031","0.046","0.998"
"1.966902","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.031","0.046","0.998"
"1.981266","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.031","0.046","0.998"
"1.995623","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.010001","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.02427","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.038597","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.055522","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.066848","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.081194","-0.17","0.256","0.473","0.005","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.095611","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.109662","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.255","0.474","0.032","0.046","0.998"
"2.123992","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.255","0.474","0.033","0.046","0.998"
"2.138489","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.255","0.474","0.033","0.046","0.998"
"2.152927","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.255","0.474","0.033","0.046","0.998"
"2.167088","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.255","0.474","0.031","0.047","0.998"
"2.181325","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.254","0.474","0.03","0.046","0.998"
"2.195596","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.254","0.474","0.03","0.046","0.998"
"2.209573","-0.17","0.256","0.473","0.006","0.057","0.998","-0.107","0.254","0.474","0.03","0.046","0.998"
"2.224268","-0.17","0.256","0.473","0.007","0.057","0.998","-0.107","0.254","0.474","0.03","0.046","0.999"
"2.238294","-0.169","0.256","0.473","0.007","0.057","0.998","-0.107","0.254","0.474","0.03","0.045","0.999"
"2.252924","-0.169","0.256","0.473","0.007","0.057","0.998","-0.106","0.254","0.474","0.03","0.045","0.999"
"2.268814","-0.169","0.256","0.473","0.008","0.058","0.998","-0.106","0.254","0.474","0.03","0.045","0.999"
"2.281273","-0.169","0.256","0.473","0.008","0.058","0.998","-0.106","0.254","0.474","0.03","0.045","0.999"
"2.29556","-0.169","0.256","0.473","0.008","0.057","0.998","-0.106","0.254","0.474","0.03","0.044","0.999"
"2.309679","-0.169","0.256","0.473","0.009","0.057","0.998","-0.106","0.254","0.474","0.03","0.044","0.999"
"2.324247","-0.169","0.256","0.473","0.009","0.057","0.998","-0.106","0.254","0.474","0.03","0.044","0.999"
"2.338199","-0.169","0.256","0.473","0.009","0.057","0.998","-0.106","0.254","0.474","0.03","0.043","0.999"
"2.352473","-0.169","0.256","0.473","0.01","0.056","0.998","-0.106","0.254","0.474","0.03","0.043","0.999"
"2.366957","-0.169","0.256","0.473","0.012","0.055","0.998","-0.106","0.254","0.474","0.03","0.043","0.999"
"2.38139","-0.169","0.256","0.473","0.013","0.055","0.998","-0.106","0.254","0.474","0.031","0.043","0.999"
"2.395364","-0.169","0.256","0.473","0.013","0.054","0.998","-0.106","0.254","0.474","0.031","0.043","0.999"
"2.409791","-0.169","0.256","0.473","0.014","0.054","0.998","-0.106","0.254","0.474","0.031","0.042","0.999"
"2.424139","-0.169","0.256","0.473","0.014","0.054","0.998","-0.106","0.254","0.474","0.031","0.042","0.999"
"2.438328","-0.169","0.256","0.473","0.016","0.052","0.998","-0.106","0.254","0.474","0.031","0.042","0.999"
"2.452533","-0.169","0.256","0.473","0.016","0.052","0.999","-0.106","0.254","0.474","0.031","0.042","0.999"
"2.467139","-0.169","0.256","0.473","0.016","0.052","0.999","-0.106","0.254","0.474","0.031","0.042","0.999"
"2.483201","-0.169","0.256","0.473","0.016","0.052","0.999","-0.106","0.254","0.474","0.035","0.042","0.999"
"2.495351","-0.169","0.256","0.473","0.053","0.069","0.996","-0.106","0.254","0.474","0.067","0.043","0.997"
"2.509883","-0.169","0.256","0.473","0.138","0.055","0.989","-0.106","0.254","0.474","0.15","0.067","0.986"
"2.524084","-0.169","0.256","0.473","0.143","0.057","0.988","-0.106","0.254","0.474","0.161","0.065","0.985"
"2.538442","-0.169","0.256","0.473","0.145","0.057","0.988","-0.106","0.254","0.474","0.162","0.064","0.985"
"2.552517","-0.169","0.256","0.473","0.146","0.063","0.987","-0.106","0.254","0.474","0.161","0.065","0.985"
"2.567068","-0.169","0.256","0.473","0.148","0.067","0.987","-0.106","0.254","0.474","0.16","0.067","0.985"
"2.581193","-0.169","0.256","0.473","0.149","0.07","0.986","-0.106","0.254","0.474","0.161","0.069","0.984"
"2.595458","-0.169","0.256","0.473","0.149","0.071","0.986","-0.106","0.254","0.474","0.161","0.07","0.985"
"2.609753","-0.169","0.256","0.473","0.152","0.072","0.986","-0.106","0.254","0.474","0.162","0.073","0.984"
"2.623983","-0.169","0.256","0.473","0.155","0.075","0.985","-0.106","0.254","0.474","0.163","0.075","0.984"
"2.638102","-0.169","0.256","0.473","0.155","0.076","0.985","-0.106","0.254","0.474","0.163","0.075","0.984"
"2.6527","-0.169","0.256","0.473","0.155","0.074","0.985","-0.106","0.254","0.474","0.162","0.076","0.984"
"2.666903","-0.169","0.256","0.473","0.155","0.07","0.985","-0.106","0.254","0.474","0.148","0.061","0.987"
"2.681139","-0.169","0.256","0.473","0.155","0.069","0.985","-0.106","0.254","0.474","0.147","0.059","0.987"
"2.69881","-0.169","0.256","0.473","0.155","0.068","0.986","-0.106","0.254","0.474","0.155","0.068","0.986"
"2.710013","-0.169","0.256","0.473","0.158","0.065","0.985","-0.106","0.254","0.474","0.154","0.065","0.986"
"2.724004","-0.169","0.256","0.473","0.159","0.064","0.985","-0.106","0.254","0.474","0.154","0.064","0.986"
"2.738159","-0.169","0.256","0.473","0.159","0.064","0.985","-0.106","0.254","0.474","0.154","0.064","0.986"
"2.753038","-0.169","0.256","0.473","0.164","0.07","0.984","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.766751","-0.169","0.256","0.473","0.164","0.074","0.984","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.781067","-0.169","0.256","0.473","0.165","0.075","0.983","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.795483","-0.169","0.256","0.473","0.166","0.077","0.983","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.809982","-0.169","0.256","0.473","0.167","0.077","0.983","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.824034","-0.169","0.256","0.473","0.167","0.078","0.983","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.838283","-0.169","0.256","0.473","0.167","0.078","0.983","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.853447","-0.169","0.256","0.473","0.166","0.079","0.983","-0.106","0.254","0.474","0.153","0.063","0.986"
"2.866822","-0.169","0.256","0.473","0.166","0.079","0.983","-0.106","0.255","0.474","0.153","0.063","0.986"
"2.880998","-0.169","0.256","0.473","0.166","0.079","0.983","-0.106","0.255","0.474","0.153","0.063","0.986"
"2.895544","-0.169","0.256","0.473","0.167","0.08","0.983","-0.106","0.255","0.474","0.153","0.062","0.986"
"2.912712","-0.169","0.256","0.473","0.167","0.08","0.983","-0.106","0.255","0.473","0.153","0.062","0.986"
"2.924033","-0.169","0.256","0.473","0.168","0.081","0.982","-0.106","0.255","0.473","0.153","0.061","0.986"
"2.93825","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.255","0.474","0.153","0.061","0.986"
"2.95337","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.255","0.474","0.154","0.06","0.986"
"2.966981","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.255","0.474","0.154","0.06","0.986"
"2.981199","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.255","0.474","0.155","0.06","0.986"
"2.995465","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.254","0.474","0.155","0.06","0.986"
"3.010077","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.254","0.474","0.156","0.059","0.986"
"3.023979","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.254","0.474","0.157","0.059","0.986"
"3.038287","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.254","0.474","0.157","0.059","0.986"
"3.052698","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.254","0.474","0.158","0.059","0.986"
"3.066841","-0.169","0.256","0.473","0.17","0.082","0.982","-0.106","0.254","0.474","0.159","0.058","0.986"
"3.081208","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.255","0.474","0.159","0.057","0.986"
"3.095699","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.255","0.474","0.16","0.057","0.986"
"3.111994","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.255","0.474","0.16","0.057","0.985"
"3.12391","-0.169","0.256","0.473","0.169","0.082","0.982","-0.106","0.254","0.474","0.16","0.056","0.985"
"3.138219","-0.169","0.256","0.473","0.168","0.081","0.982","-0.106","0.254","0.474","0.16","0.056","0.986"
"3.152478","-0.169","0.256","0.473","0.181","-0.015","0.983","-0.106","0.254","0.474","0.158","-0.001","0.987"
"3.16695","-0.169","0.256","0.473","0.182","-0.023","0.983","-0.106","0.254","0.474","0.17","-0.042","0.984"
"3.180984","-0.169","0.256","0.473","0.181","-0.027","0.983","-0.106","0.254","0.474","0.172","-0.042","0.984"
"3.195703","-0.169","0.256","0.473","0.18","-0.03","0.983","-0.106","0.254","0.474","0.172","-0.041","0.984"
"3.209943","-0.169","0.256","0.473","0.18","-0.03","0.983","-0.106","0.254","0.474","0.168","-0.043","0.985"
"3.224142","-0.169","0.256","0.473","0.18","-0.031","0.983","-0.106","0.254","0.474","0.169","-0.046","0.985"
"3.238424","-0.169","0.256","0.473","0.18","-0.031","0.983","-0.106","0.254","0.474","0.172","-0.056","0.984"
"3.252461","-0.169","0.256","0.473","0.178","-0.034","0.983","-0.106","0.254","0.474","0.172","-0.059","0.983"
"3.266622","-0.169","0.256","0.473","0.177","-0.035","0.984","-0.106","0.254","0.474","0.131","-0.06","0.99"
"3.281137","-0.169","0.256","0.473","0.177","-0.035","0.984","-0.106","0.254","0.474","0.131","-0.06","0.99"
"3.295257","-0.169","0.256","0.473","0.177","-0.035","0.984","-0.106","0.254","0.474","0.131","-0.06","0.99"
"3.309589","-0.169","0.256","0.473","0.177","-0.035","0.984","-0.106","0.254","0.474","0.131","-0.06","0.99"
"3.326123","-0.169","0.256","0.473","0.177","-0.035","0.984","-0.106","0.254","0.474","0.131","-0.06","0.99"
"3.338199","-0.169","0.256","0.473","0.176","-0.035","0.984","-0.106","0.254","0.474","0.131","-0.06","0.99"
"3.352998","-0.169","0.256","0.473","0.176","-0.035","0.984","-0.106","0.255","0.474","0.136","-0.063","0.989"
"3.366953","-0.169","0.256","0.473","0.176","-0.036","0.984","-0.106","0.255","0.473","0.125","-0.056","0.991"
"3.381206","-0.169","0.256","0.473","0.176","-0.036","0.984","-0.106","0.255","0.473","0.121","-0.05","0.991"
"3.395231","-0.169","0.256","0.473","0.176","-0.036","0.984","-0.106","0.255","0.473","0.121","-0.05","0.991"
"3.409671","-0.169","0.256","0.473","0.176","-0.036","0.984","-0.106","0.255","0.473","0.12","-0.05","0.991"
"3.42435","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.116","-0.048","0.992"
"3.438106","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.117","-0.046","0.992"
"3.452452","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.119","-0.046","0.992"
"3.466865","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.123","-0.05","0.991"
"3.481431","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.125","-0.049","0.991"
"3.495466","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.182","-0.044","0.982"
"3.510061","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.181","-0.057","0.982"
"3.526619","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.181","-0.059","0.982"
"3.53822","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.183","-0.062","0.981"
"3.552915","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.18","-0.062","0.982"
"3.566969","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.185","-0.068","0.98"
"3.581055","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.187","-0.069","0.98"
"3.595275","-0.169","0.256","0.473","0.176","-0.037","0.984","-0.106","0.255","0.473","0.217","-0.09","0.972"
"3.609761","-0.169","0.256","0.473","0.175","-0.038","0.984","-0.106","0.255","0.473","0.169","-0.067","0.983"
"3.624094","-0.169","0.256","0.473","0.175","-0.038","0.984","-0.106","0.255","0.473","0.171","-0.066","0.983"
"3.638455","-0.169","0.256","0.473","0.175","-0.038","0.984","-0.106","0.255","0.473","0.17","-0.064","0.983"
"3.652552","-0.169","0.256","0.473","0.175","-0.038","0.984","-0.106","0.255","0.473","0.17","-0.063","0.983"
"3.666843","-0.169","0.256","0.473","0.175","-0.038","0.984","-0.106","0.255","0.473","0.172","-0.062","0.983"
"3.681005","-0.169","0.256","0.473","0.174","-0.039","0.984","-0.106","0.255","0.473","0.172","-0.063","0.983"
"3.695215","-0.169","0.256","0.473","0.174","-0.039","0.984","-0.106","0.255","0.473","0.171","-0.062","0.983"
"3.709734","-0.169","0.256","0.473","0.174","-0.039","0.984","-0.106","0.255","0.473","0.17","-0.062","0.983"
"3.724057","-0.169","0.256","0.473","0.174","-0.039","0.984","-0.106","0.255","0.473","0.17","-0.062","0.984"
"3.740154","-0.169","0.256","0.473","0.174","-0.039","0.984","-0.106","0.255","0.473","0.171","-0.063","0.983"
"3.752594","-0.169","0.256","0.473","0.2","-0.039","0.979","-0.106","0.255","0.473","0.203","-0.078","0.976"
"3.767134","-0.169","0.256","0.473","0.256","-0.054","0.965","-0.106","0.255","0.473","0.231","-0.09","0.969"
"3.781036","-0.169","0.256","0.473","0.259","-0.053","0.964","-0.106","0.255","0.473","0.233","-0.087","0.969"
"3.795416","-0.169","0.256","0.473","0.26","-0.053","0.964","-0.106","0.255","0.473","0.045","0.045","0.998"
"3.809883","-0.169","0.256","0.473","0.263","-0.052","0.963","-0.106","0.255","0.473","0.054","0.043","0.998"
"3.823908","-0.169","0.256","0.473","0.263","-0.052","0.963","-0.106","0.255","0.473","0.189","-0.031","0.981"
"3.838025","-0.169","0.256","0.473","0.263","-0.052","0.963","-0.106","0.255","0.473","0.208","-0.065","0.976"
"3.852879","-0.169","0.256","0.473","0.263","-0.053","0.963","-0.106","0.255","0.473","0.247","-0.092","0.965"
"3.866682","-0.169","0.256","0.473","0.264","-0.053","0.963","-0.106","0.255","0.473","0.232","-0.064","0.971"
"3.881285","-0.169","0.256","0.473","0.264","-0.053","0.963","-0.106","0.255","0.473","0.239","-0.068","0.968"
"3.895714","-0.169","0.256","0.473","0.221","-0.097","0.97","-0.106","0.255","0.473","0.249","-0.079","0.965"
"3.909812","-0.169","0.256","0.473","0.265","-0.054","0.963","-0.106","0.255","0.473","0.251","-0.082","0.964"
"3.923962","-0.169","0.256","0.473","0.265","-0.054","0.963","-0.106","0.255","0.473","0.32","-0.139","0.937"
