frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0.088","0.048","0.995","0.054","0.046","0.997","563.735","371.707","8021.933"
"0.01438904","0.088","0.048","0.995","0.055","0.046","0.997","567.66","372.914","8021.6"
"0.02878571","0.088","0.048","0.995","0.055","0.046","0.997","568.885","373.064","8021.506"
"0.04268646","0.088","0.048","0.995","0.055","0.046","0.997","571.254","374.362","8021.278"
"0.05677032","0.088","0.048","0.995","0.056","0.046","0.997","571.254","374.362","8021.278"
"0.07159424","0.089","0.048","0.995","0.056","0.046","0.997","572.862","374.887","8021.138"
"0.08539581","0.089","0.048","0.995","0.056","0.046","0.997","574.011","375.67","8021.019"
"0.09959412","0.089","0.048","0.995","0.056","0.047","0.997","574.402","376.399","8020.957"
"0.1144867","0.089","0.048","0.995","0.056","0.047","0.997","574.311","376.919","8020.939"
"0.128212","0.089","0.048","0.995","0.056","0.047","0.997","573.487","377.531","8020.969"
"0.1430893","0.088","0.048","0.995","0.056","0.047","0.997","572.847","378.069","8020.99"
"0.1570969","0.088","0.048","0.995","0.056","0.047","0.997","572.583","379.311","8020.95"
"0.1712418","0.088","0.048","0.995","0.056","0.047","0.997","572.671","381.275","8020.851"
"0.1856995","0.088","0.048","0.995","0.056","0.048","0.997","572.802","383.347","8020.743"
"0.1998215","0.088","0.049","0.995","0.056","0.048","0.997","574.172","385.342","8020.549"
"0.2146606","0.088","0.049","0.995","0.056","0.048","0.997","575.643","387.607","8020.334"
"0.2281036","0.089","0.049","0.995","0.056","0.049","0.997","578.113","390.177","8020.033"
"0.2425079","0.089","0.049","0.995","0.057","0.049","0.997","581.38","393.092","8019.653"
"0.2567062","0.089","0.05","0.995","0.058","0.05","0.997","586.011","397.893","8019.08"
"0.2712402","0.09","0.05","0.995","0.058","0.05","0.997","589.493","403.422","8018.548"
"0.2859421","0.09","0.05","0.995","0.058","0.051","0.997","590.981","405.673","8018.325"
"0.2998886","0.091","0.051","0.995","0.058","0.052","0.997","594.89","412.042","8017.711"
"0.3150024","0.091","0.051","0.995","0.058","0.053","0.997","597","414.158","8017.445"
"0.3289566","0.094","0.054","0.994","0.06","0.056","0.997","616.717","437.231","8014.728"
"0.3425217","0.124","0.076","0.989","0.084","0.081","0.993","1163.296","868.672","7918.303"
"0.357048","0.199","0.136","0.971","0.146","0.135","0.98","1471.995","1180.029","7826.119"
"0.371254","0.207","0.146","0.967","0.166","0.152","0.974","1492.903","1198.933","7819.282"
"0.3855515","0.207","0.146","0.967","0.169","0.153","0.974","1501.982","1204.287","7816.72"
"0.3997421","0.207","0.147","0.967","0.172","0.154","0.973","1513.969","1212.623","7813.118"
"0.4150009","0.207","0.147","0.967","0.176","0.157","0.972","1530.515","1223.786","7808.152"
"0.4283142","0.207","0.147","0.967","0.178","0.159","0.971","1535.984","1228.094","7806.402"
"0.4425964","0.207","0.147","0.967","0.18","0.16","0.971","1541.234","1231.929","7804.762"
"0.4569626","0.207","0.147","0.967","0.182","0.161","0.97","1547.011","1235.099","7803.118"
"0.4713669","0.206","0.147","0.967","0.183","0.161","0.97","1549.204","1236.923","7802.394"
"0.4853745","0.206","0.147","0.968","0.183","0.162","0.97","1549.239","1235.842","7802.559"
"0.499588","0.206","0.146","0.968","0.184","0.162","0.97","1550.037","1233.082","7802.836"
"0.5146484","0.205","0.145","0.968","0.184","0.161","0.97","1551.766","1230.076","7802.967"
"0.5283737","0.205","0.144","0.968","0.184","0.161","0.97","1553.565","1225.195","7803.377"
"0.5426788","0.205","0.143","0.968","0.184","0.161","0.97","1555.055","1221.572","7803.648"
"0.5568314","0.206","0.142","0.968","0.184","0.161","0.97","1557.683","1214.636","7804.207"
"0.5712357","0.206","0.141","0.968","0.184","0.161","0.97","1560.25","1208.534","7804.642"
