frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","-0.176","-0.008","0.984","-0.142","0.031","0.989","-4.99","-0.988","26.502"
"0.0174408","-0.22","-0.089","0.971","-0.076","-0.16","0.984","-5.602","-4.741","32.349"
"0.02885437","-0.239","-0.132","0.962","-0.146","-0.156","0.977","-6.437","-5.049","33.497"
"0.04291534","-0.243","-0.146","0.959","0.143","0.464","0.874","-11.6","-5.661","32.947"
"0.05665588","-0.239","-0.182","0.954","-0.212","-0.196","0.958","-6.159","-4.983","25.59"
"0.0710907","-0.226","-0.21","0.951","0.133","0.442","0.887","-8.544","-5.26","23.113"
"0.08530426","-0.221","-0.221","0.95","-0.191","-0.145","0.971","-8.419","-8.021","38.221"
"0.1002808","-0.205","-0.235","0.95","-0.189","-0.144","0.971","-7.771","-7.686","37.418"
"0.1141281","-0.203","-0.238","0.95","-0.146","-0.181","0.973","-7.78","-9.038","41.511"
"0.1281357","-0.186","-0.245","0.952","-0.154","-0.179","0.972","-6.333","-7.83","34.91"
"0.1424942","-0.18","-0.246","0.952","-0.155","-0.18","0.971","-6.119","-8.919","39.01"
"0.1567993","-0.16","-0.244","0.956","-0.107","-0.22","0.969","-5.779","-9.556","40.619"
"0.1712418","-0.137","-0.237","0.962","-0.105","-0.222","0.969","-4.962","-9.123","38.535"
"0.1856308","-0.131","-0.234","0.963","-0.118","-0.179","0.977","-3.72","-6.232","26.647"
"0.2000275","-0.122","-0.228","0.966","-0.181","-0.218","0.959","-3.827","-6.322","27.282"
"0.2142029","-0.112","-0.22","0.969","-0.191","-0.2","0.961","-3.645","-5.42","24.687"
"0.2284012","-0.107","-0.21","0.972","-0.211","-0.17","0.962","-3.83","-4.808","24.18"
"0.2424011","-0.103","-0.201","0.974","-0.187","-0.161","0.969","-3.854","-4.854","25.778"
"0.2566223","-0.097","-0.189","0.977","-0.179","-0.14","0.974","-3.524","-4.272","25.092"
"0.2710037","-0.095","-0.183","0.978","-0.179","-0.134","0.975","-3.455","-3.784","24.858"
"0.2852631","-0.087","-0.169","0.982","-0.185","-0.106","0.977","-3.475","-3.562","25.253"
"0.2998352","-0.083","-0.162","0.983","-0.188","-0.092","0.978","-3.462","-3.297","25.291"
"0.3142624","-0.076","-0.141","0.987","-0.186","-0.078","0.98","-3.367","-2.829","25.36"
"0.3284988","-0.074","-0.136","0.988","-0.379","0.2","0.904","-6.859","1.188","29.013"
"0.3425064","-0.066","-0.119","0.991","-0.249","0.11","0.962","-5.522","0.085","34.991"
"0.3569794","-0.058","-0.105","0.993","-0.097","-0.028","0.995","-2.181","-1.815","28.418"
"0.3712921","-0.047","-0.082","0.995","-0.109","0.072","0.991","-2.508","-0.195","33.156"
"0.3852539","-0.044","-0.072","0.996","-0.08","0.055","0.995","-0.803","-0.834","30.433"
"0.3999939","-0.032","-0.045","0.999","-0.008","-0.012","1","-4.634","17.519","24.476"
"0.4145355","-0.012","-0.009","1","-0.019","-0.021","1","-0.148","-0.137","36.503"
"0.4281387","-0.009","0","1","0.011","-0.008","1","0.192","0.087","35.899"
"0.4424438","-0.003","0.013","1","0.02","-0.002","1","0.301","0.277","39.539"
"0.4566803","-0.004","0.015","1","0.024","0.001","1","0.387","0.449","42.22"
"0.4709854","-0.006","0.017","1","0.032","0.008","0.999","0.387","0.449","42.22"
"0.48526","-0.012","0.027","1","0.037","0.018","0.999","0.428","0.855","40.564"
"0.5000076","-0.015","0.037","0.999","0.028","0.032","0.999","0.225","1.302","38.539"
"0.5139999","-0.015","0.044","0.999","0.028","0.038","0.999","0.242","1.473","36.2"
"0.5282669","-0.01","0.052","0.999","0.031","0.044","0.999","0.375","1.65","35.124"
"0.5424881","0.001","0.062","0.998","0.032","0.046","0.998","0.509","1.768","33.545"
"0.5566101","0.006","0.066","0.998","0.033","0.048","0.998","0.623","1.865","33.239"
"0.5712128","0.021","0.074","0.997","0.03","0.012","0.999","0.936","0.971","27.212"
"0.5856247","0.035","0.087","0.996","0.043","0.03","0.999","1.418","1.864","33.12"
"0.6004791","0.04","0.089","0.995","0.049","0.036","0.998","1.793","2.261","32.656"
"0.6143341","0.055","0.097","0.994","0.067","0.056","0.996","2.086","2.552","33.791"
"0.6282578","0.057","0.099","0.993","0.068","0.059","0.996","2.072","2.562","32.758"
"0.642395","0.059","0.098","0.993","0.073","0.063","0.995","2.41","2.947","37.5"
"0.6564255","0.059","0.097","0.994","0.074","0.065","0.995","2.341","2.846","36.044"
"0.6708908","0.059","0.097","0.994","0.075","0.07","0.995","2.291","2.808","34.822"
"0.6852036","0.06","0.096","0.994","0.073","0.075","0.995","2.223","2.748","33.683"
"0.6998444","0.061","0.096","0.994","0.074","0.077","0.994","2.288","2.834","34.187"
"0.713707","0.064","0.095","0.993","0.072","0.079","0.994","2.203","2.747","32.933"
"0.7286606","0.065","0.094","0.993","0.072","0.079","0.994","2.25","2.792","33.437"
"0.7424545","0.07","0.091","0.993","0.072","0.079","0.994","2.31","2.802","33.605"
"0.7566605","0.074","0.089","0.993","0.072","0.079","0.994","2.425","2.832","34.065"
"0.7711105","0.085","0.09","0.992","0.075","0.079","0.994","2.64","2.795","33.127"
"0.7855301","0.09","0.09","0.992","0.079","0.08","0.994","2.894","2.898","34.172"
"0.7998581","0.093","0.09","0.992","0.083","0.081","0.993","3.042","2.954","34.421"
"0.8136978","0.094","0.091","0.991","0.084","0.081","0.993","3.333","3.169","35.966"
"0.8284225","0.098","0.093","0.991","0.091","0.086","0.992","3.414","3.258","35.046"
"0.8422699","0.104","0.103","0.989","0.093","0.09","0.992","3.769","3.795","36.974"
"0.856781","0.106","0.108","0.988","0.096","0.095","0.991","4.038","4.179","38.99"
"0.8713379","0.106","0.117","0.987","0.104","0.106","0.989","4.369","4.859","40.84"
"0.8852768","0.103","0.131","0.986","0.112","0.119","0.987","4.745","5.496","43.782"
"0.9001083","0.1","0.147","0.984","0.114","0.134","0.984","4.552","5.981","41.91"
"0.913765","0.097","0.167","0.981","0.118","0.144","0.983","4.903","7.035","44.682"
"0.9281998","0.096","0.179","0.979","0.12","0.159","0.98","4.823","7.555","43.73"
"0.9422913","0.094","0.191","0.977","0.121","0.17","0.978","5.116","8.583","46.556"
"0.9565964","0.094","0.197","0.976","0.12","0.173","0.978","4.626","7.98","42.289"
"0.9708557","0.093","0.201","0.975","0.12","0.179","0.977","4.974","8.858","45.658"
"0.9858017","0.094","0.206","0.974","0.124","0.187","0.974","6.066","10.951","52.632"
"1.000175","0.094","0.219","0.971","0.135","0.198","0.971","6.367","11.817","53.326"
"1.014374","0.095","0.229","0.969","0.147","0.212","0.966","6.669","12.173","53.572"
"1.028351","0.096","0.235","0.967","0.019","0.866","0.499","3.403","33.263","43.705"
"1.042549","0.099","0.24","0.966","0.167","0.207","0.964","6.887","12.974","53.032"
"1.05661","0.1","0.249","0.963","0.194","0.196","0.961","15.135","24.872","103.641"
"1.070923","0.101","0.257","0.961","0.207","0.204","0.957","16.051","25.286","103.402"
"1.085175","0.101","0.264","0.959","0.208","0.205","0.956","16.238","25.496","103.321"
"1.099915","0.102","0.265","0.959","0.208","0.205","0.956","19.959","29.4","123.028"
"1.114128","0.103","0.265","0.959","0.215","0.184","0.959","19.992","29.382","123.027"
"1.128433","0.104","0.264","0.959","0.215","0.185","0.959","17.61","25.654","108.459"
"1.142601","0.103","0.264","0.959","0.214","0.182","0.96","17.603","25.66","108.459"
"1.15699","0.101","0.264","0.959","0.212","0.182","0.96","18.416","26.939","114.346"
"1.17086","0.101","0.263","0.959","0.21","0.182","0.961","19.922","29.062","123.957"
"1.185051","0.1","0.263","0.96","0.207","0.182","0.961","19.753","29.006","123.997"
"1.199814","0.1","0.263","0.96","0.206","0.17","0.964","15.7","22.691","98.384"
"1.21376","0.1","0.262","0.96","0.204","0.171","0.964","18.085","26.015","113.601"
"1.228004","0.102","0.262","0.96","0.205","0.172","0.964","18.127","25.999","113.598"
"1.242249","0.102","0.262","0.96","0.205","0.172","0.963","18.158","25.996","113.594"
"1.25666","0.102","0.262","0.96","0.206","0.173","0.963","18.311","26.021","113.564"
"1.270897","0.105","0.262","0.959","0.207","0.174","0.963","18.381","26.005","113.556"
